19	24	29	27	33	32	32	34	35	35
7	6	10	9	12	10	13	13	14	14
2	4	4	3	5	3	5	5	4	5
19	20	21	23	27	28	24	28	28	28
5	7	8	9	9	12	11	13	12	13
2	4	5	7	6	7	7	8	8	8
17	19	22	23	25	26	26	26	26	26
5	9	9	9	11	12	12	12	13	13
13	16	17	16	19	20	20	21	20	21
3	3	3	4	5	5	5	5	5	5
13	18	16	19	19	20	20	20	21	21
5	14	12	13	12	12	14	13	14	14
11	14	17	20	18	20	20	21	21	21
13	19	23	21	21	24	24	24	25	25
30	37	45	48	44	50	51	54	54	55
9	11	11	11	11	11	11	11	11	11
5	7	10	9	11	12	12	13	12	13
6	8	9	6	7	10	9	11	11	11
4	4	5	7	6	7	6	7	7	7
3	4	4	4	4	4	4	4	4	4
3	5	10	5	12	11	10	11	10	12
20	19	24	26	31	30	32	32	33	34
14	19	23	23	26	26	25	27	28	28
6	6	8	10	10	9	9	9	10	10
4	4	4	5	6	5	5	6	6	6
21	27	32	33	40	38	38	38	40	40
19	23	27	29	29	34	35	34	37	37
18	26	28	28	30	31	31	32	32	32
5	12	17	15	16	19	21	21	21	21
3	4	4	4	5	6	6	6	7	7
9	13	15	16	15	17	17	16	17	17
14	20	18	20	25	26	27	25	26	27
21	30	32	34	36	35	39	37	38	39
19	24	27	28	30	31	29	32	31	32
7	8	8	9	7	9	8	9	9	9
6	7	8	7	9	7	9	10	8	10
20	33	33	34	39	40	44	45	45	46
36	46	53	55	54	55	63	62	62	63
18	28	26	27	28	31	31	32	33	33
13	11	14	15	16	19	19	18	18	19
5	7	8	7	7	8	7	8	8	8
13	16	19	21	20	22	22	24	24	24
17	18	22	28	25	27	28	27	29	30
27	37	37	43	44	46	43	45	46	47
16	20	23	24	24	25	25	27	27	27
6	9	12	13	15	14	14	16	17	17
3	1	5	5	5	3	4	5	6	6
25	27	30	34	35	37	38	38	40	40
15	15	18	21	20	22	22	22	24	24
3	2	3	3	3	3	3	3	3	3
2	3	2	2	2	3	3	3	3	3
4	6	6	6	6	8	7	7	8	8
7	12	11	14	14	14	14	14	14	14
2	4	4	6	4	6	5	6	6	6
2	3	3	5	5	5	3	5	6	6
15	24	25	24	27	28	28	30	30	30
13	20	19	20	21	23	25	24	26	26
11	14	17	16	18	18	20	19	19	20
7	12	11	11	13	13	13	13	12	13
22	25	30	28	31	31	32	32	32	33
4	5	5	5	5	5	5	5	5	5
2	3	2	2	2	3	3	3	3	3
6	10	11	10	10	15	13	15	16	16
5	5	7	6	6	7	7	7	7	7
13	18	14	21	15	22	22	22	23	23
6	8	8	7	8	10	8	10	10	10
10	17	20	21	20	20	23	23	23	23
9	11	12	12	13	12	13	13	13	13
1	5	5	6	7	7	6	7	6	7
7	10	11	13	13	12	15	15	15	15
7	9	11	15	15	16	17	17	17	17
7	12	13	13	14	16	15	16	15	16
2	4	5	7	6	6	7	7	7	7
7	13	13	14	16	21	21	20	21	21
2	2	5	4	4	4	5	5	5	5
12	17	15	21	18	20	21	22	21	22
5	6	7	6	7	8	8	8	8	8
3	8	7	6	9	9	9	9	9	9
17	18	23	29	27	28	29	28	31	31
6	11	12	16	16	15	17	16	17	17
19	27	27	32	31	33	33	34	34	34
27	43	51	52	52	56	53	57	57	59
12	17	16	16	19	20	20	19	20	21
2	4	4	4	4	5	5	5	5	5
2	4	6	6	7	7	9	9	9	9
6	6	12	10	10	13	12	12	13	13
9	9	10	11	14	13	14	14	15	15
6	9	10	10	12	11	15	13	15	16
22	22	29	31	29	30	28	31	33	33
11	11	14	13	16	15	18	17	18	18
3	5	3	3	5	5	5	5	5	5
2	2	4	5	7	6	7	8	8	8
4	6	7	8	7	8	9	8	9	9
7	7	6	7	9	6	9	10	11	11
6	7	7	8	7	7	8	8	7	8
3	5	6	4	5	5	5	7	8	8
3	3	5	5	5	5	5	5	5	5
15	19	22	27	28	29	29	29	29	30
38	44	51	53	55	55	57	57	57	59
4	7	5	8	9	7	9	10	10	10
5	9	11	10	11	10	10	11	11	11
6	9	7	11	9	12	11	12	11	12
11	18	20	22	20	22	22	22	22	22
5	7	8	9	9	9	9	9	9	9
11	15	20	17	21	23	22	24	24	24
7	5	6	9	9	9	9	9	9	9
30	31	36	37	44	43	44	46	46	46
12	20	21	23	24	26	26	26	26	26
10	15	14	14	13	16	16	16	16	16
0	3	3	4	2	4	4	4	4	4
12	15	17	17	18	18	20	21	20	21
8	10	14	15	17	17	16	19	19	19
9	13	15	20	18	18	20	21	20	21
14	18	16	20	19	21	21	24	24	25
24	28	32	37	35	35	37	37	37	37
3	5	5	6	7	6	7	8	9	9
3	3	1	4	4	6	5	5	7	8
6	7	8	11	9	11	10	11	11	11
16	24	29	30	33	33	34	32	33	34
5	11	10	12	11	12	12	12	12	12
17	21	22	20	22	22	22	20	23	23
28	33	40	42	45	45	48	46	48	50
10	12	12	14	15	15	14	15	15	15
6	9	9	11	11	13	13	13	13	13
5	5	5	6	6	6	6	7	7	7
4	6	8	8	7	8	9	9	9	9
24	31	34	37	36	37	38	39	39	40
3	7	11	11	11	12	14	13	14	14
9	13	16	15	18	18	17	18	18	19
5	4	4	6	5	5	6	6	6	6
1	2	1	3	3	3	2	3	3	3
12	20	19	21	21	25	25	22	25	26
14	24	25	26	30	29	31	30	32	32
2	6	6	6	6	6	5	6	6	6
21	22	29	27	31	31	33	32	35	35
8	6	10	9	8	9	11	10	11	11
27	30	35	39	37	42	42	42	44	45
34	45	52	51	56	61	64	62	65	67
5	4	7	6	6	6	7	8	8	8
9	14	13	14	16	16	17	17	17	17
14	22	19	26	26	27	26	27	26	29
5	6	5	7	5	6	8	8	7	8
12	16	18	21	19	21	19	21	21	21
5	9	9	9	9	9	10	10	10	10
4	5	5	6	6	5	6	6	6	6
13	15	15	18	19	20	22	23	24	24
2	3	4	4	5	5	5	5	5	5
6	7	7	8	8	8	8	8	8	8
18	24	25	27	26	29	29	29	31	31
4	5	8	7	8	7	8	7	8	8
1	1	3	2	3	2	3	4	4	4
8	11	9	9	11	10	12	12	12	12
3	1	3	1	4	2	4	4	5	5
3	4	5	7	7	7	7	6	7	7
1	4	3	3	3	4	4	5	5	5
2	1	3	3	1	3	4	4	4	4
4	8	7	10	10	10	10	10	10	10
17	33	31	35	35	36	36	38	38	38
3	5	5	5	5	5	5	5	5	5
12	19	21	22	26	23	25	28	28	28
6	9	9	11	10	12	11	12	11	13
3	6	5	7	6	7	8	7	7	8
8	12	11	13	11	13	13	15	14	15
17	21	25	28	31	31	32	31	32	33
34	47	44	49	49	52	54	53	54	56
9	8	10	11	10	11	12	12	11	12
2	8	8	7	9	10	9	9	9	10
3	5	5	6	6	6	5	6	6	6
5	12	9	12	13	14	14	14	14	14
2	4	4	4	3	4	5	5	5	5
25	26	32	33	35	34	35	34	36	36
15	20	19	20	23	23	23	25	25	25
3	4	4	7	6	7	7	7	7	7
6	8	8	10	10	9	10	10	10	10
8	10	10	12	11	11	12	12	12	12
13	15	16	16	18	19	19	20	20	20
8	9	10	10	11	11	13	12	13	13
1	2	1	2	1	2	2	2	2	2
4	5	5	7	7	7	7	8	8	8
13	16	24	24	23	25	27	27	27	29
8	9	11	12	12	10	13	13	13	14
14	19	20	20	23	23	23	25	25	25
14	15	20	21	21	20	22	22	22	22
1	4	5	4	4	4	5	4	5	5
6	8	8	10	9	10	11	11	11	12
1	3	3	2	3	3	3	3	3	3
31	38	39	43	42	45	44	47	49	49
4	6	10	9	10	10	9	12	12	12
3	5	6	6	6	7	7	7	7	7
6	9	13	13	15	14	18	17	18	18
9	14	16	18	18	19	20	20	22	22
18	23	22	22	25	24	26	26	26	26
22	25	31	31	33	35	34	35	36	36
15	20	21	24	24	25	27	28	29	29
0	3	4	6	7	6	6	7	7	7
16	20	19	24	24	27	26	26	27	27
16	22	22	25	26	27	25	28	28	29
6	7	10	11	11	12	11	12	11	12
37	52	53	59	63	62	64	66	68	70
0	0	2	1	1	1	3	4	3	4
20	27	33	37	34	34	36	40	40	40
24	32	36	37	38	39	40	39	39	41
9	11	14	15	14	14	15	15	15	15
12	15	12	12	13	14	14	15	15	15
7	12	13	13	15	14	14	15	15	15
21	25	23	26	30	29	34	32	33	34
12	17	18	18	18	22	20	23	22	23
6	7	8	8	9	9	9	9	9	9
3	5	3	4	5	5	5	5	5	5
3	2	3	2	4	4	5	6	6	6
19	22	26	30	33	34	40	35	38	40
9	10	9	9	10	11	11	11	13	13
10	11	15	15	15	19	20	21	19	21
3	4	6	7	8	9	8	9	9	9
4	5	9	9	9	9	10	10	10	10
18	23	27	27	29	29	29	30	30	30
11	20	21	20	22	25	26	25	26	26
4	7	7	8	8	9	9	9	9	9
11	14	18	19	18	20	20	21	21	21
4	5	5	5	5	5	5	5	5	5
18	20	27	24	26	27	28	28	30	30
12	21	20	20	25	22	23	24	26	26
9	12	13	14	16	15	15	15	16	16
18	22	21	24	24	24	25	25	25	25
3	2	6	5	6	6	6	6	6	6
26	27	34	31	33	32	38	38	37	39
28	34	32	39	40	42	43	45	45	45
8	17	15	16	19	16	19	18	20	20
4	4	4	4	4	4	4	4	4	4
27	39	44	48	48	51	50	52	52	54
3	5	6	7	6	7	7	7	7	7
8	18	17	18	19	20	20	20	22	22
11	18	19	17	18	17	19	19	20	20
2	3	3	3	3	3	3	3	3	3
19	24	27	24	31	31	34	32	34	34
9	14	15	17	18	20	20	19	21	21
19	29	32	31	39	40	40	38	44	44
28	29	33	32	33	33	33	34	34	34
14	16	23	23	24	23	24	25	25	25
13	23	20	24	26	26	27	27	28	28
16	21	22	22	23	25	25	25	26	26
3	5	5	6	5	6	7	6	7	7
5	5	6	6	7	6	8	9	9	9
8	10	10	12	13	13	13	13	13	13
5	10	7	9	10	11	12	11	12	12
22	18	22	22	26	25	24	25	25	26
5	4	4	7	7	7	7	7	7	7
5	3	6	6	8	8	7	7	8	8
31	38	42	49	48	55	55	58	55	58
13	14	16	15	18	18	17	19	20	20
3	5	5	5	6	6	6	6	6	6
10	12	14	14	14	17	15	17	17	17
10	12	15	15	15	15	17	16	16	17
8	10	14	14	15	15	16	16	17	17
10	12	13	18	21	20	21	23	22	23
10	11	14	14	15	14	15	16	17	17
20	22	24	27	26	25	28	30	30	30
3	5	5	7	5	8	7	8	8	8
15	13	20	21	24	24	25	24	25	26
4	5	6	7	8	6	8	8	8	8
18	19	21	23	25	24	24	24	25	25
11	14	15	18	20	20	20	22	22	22
3	8	9	10	12	9	10	10	12	12
1	2	2	2	2	1	2	3	3	3
13	14	16	18	18	20	18	20	19	20
4	4	4	4	5	6	6	7	6	7
6	9	11	12	13	14	15	13	15	15
3	7	6	9	9	9	10	10	10	10
32	41	43	50	55	53	53	57	57	58
6	11	13	12	14	15	15	16	15	16
2	6	5	6	5	7	7	7	7	7
6	9	9	10	10	11	12	12	12	12
25	38	40	46	46	48	49	50	52	52
17	19	24	27	27	28	29	28	28	29
17	18	23	23	24	27	26	26	28	28
2	3	3	3	3	3	3	3	3	3
10	12	13	15	14	15	16	17	17	17
13	22	25	29	32	30	32	33	33	33
15	21	24	24	26	26	26	27	29	29
22	33	35	37	39	40	40	39	40	40
9	12	16	13	16	17	18	17	20	20
1	1	1	1	1	1	1	1	1	1
5	5	8	9	9	8	9	9	10	10
2	8	8	8	7	9	9	9	9	9
7	12	13	15	16	15	16	16	17	17
5	4	7	7	7	8	6	8	8	8
6	6	7	9	8	9	9	9	9	9
29	32	38	39	41	43	44	44	44	45
3	3	3	3	3	4	4	4	4	4
11	16	13	18	17	19	20	18	20	20
4	7	7	7	8	8	8	8	8	8
15	15	18	20	19	24	24	23	25	25
7	7	8	9	9	10	10	11	11	11
8	16	17	19	20	24	27	25	28	28
15	15	16	17	18	21	22	21	22	23
4	5	8	6	10	9	10	11	11	11
8	10	13	11	13	11	11	12	13	13
8	12	14	15	12	14	15	14	15	15
5	5	5	6	6	6	6	6	6	6
9	11	13	11	13	14	15	17	17	17
6	9	11	12	11	10	12	11	12	12
8	12	8	11	13	13	15	14	15	16
6	7	9	8	10	10	12	11	12	12
11	18	14	19	22	20	23	23	24	24
2	3	6	6	6	6	6	6	6	6
22	24	28	30	33	35	37	36	37	38
9	7	10	14	13	12	14	16	17	17
5	7	9	11	9	12	12	13	13	13
14	19	18	24	24	26	25	27	27	27
15	25	24	28	29	29	27	31	30	31
5	7	7	8	10	8	10	9	11	11
12	21	21	31	29	32	33	31	34	34
4	3	6	5	4	5	6	7	7	7
7	9	11	11	12	11	12	13	12	13
2	4	3	3	4	4	4	4	4	4
7	7	7	7	8	10	10	9	10	10
7	8	8	9	9	10	11	11	11	11
8	10	11	14	13	14	13	14	14	15
26	32	36	35	35	40	38	40	41	41
3	4	4	4	4	4	4	4	4	4
7	13	11	13	13	16	17	17	17	17
12	16	20	23	24	23	25	25	26	26
11	13	18	19	20	20	22	21	21	22
14	18	21	23	24	26	23	26	26	26
2	2	2	2	2	2	2	2	2	2
7	7	9	9	11	11	11	9	12	12
4	9	11	9	12	11	12	11	12	12
10	11	15	15	14	15	16	17	18	18
9	13	13	15	15	16	17	16	17	17
2	5	6	5	6	7	7	8	6	8
4	5	5	6	6	5	5	6	7	7
4	8	6	8	8	9	9	9	9	9
12	18	23	23	23	24	24	27	26	27
8	10	16	14	13	17	17	18	18	18
3	3	3	3	3	3	3	3	3	3
1	3	5	3	5	5	5	5	5	5
4	6	5	8	9	8	9	8	8	9
12	16	14	17	17	19	20	20	20	21
13	13	18	21	19	21	22	22	22	22
15	26	26	29	30	34	33	34	36	37
2	4	5	8	8	8	8	9	9	9
17	21	22	21	22	25	23	26	25	26
34	46	48	54	58	59	60	63	65	65
2	5	5	7	5	5	5	7	7	7
18	24	25	27	27	29	28	31	29	31
12	19	16	19	19	20	21	19	21	21
9	13	17	17	17	19	19	19	20	20
17	29	27	32	34	33	35	36	36	36
8	14	12	14	16	17	17	18	17	18
5	7	11	13	12	14	13	14	14	14
6	7	8	9	8	9	9	9	9	9
5	10	11	11	10	11	11	11	11	11
7	10	10	13	15	15	15	16	15	16
23	26	30	30	33	33	34	36	35	36
7	11	12	13	12	13	16	16	16	16
11	21	19	20	21	20	21	22	22	23
3	2	3	3	3	4	3	4	4	4
4	7	8	10	9	11	10	11	11	11
5	4	9	8	10	10	12	12	13	13
6	9	14	14	12	13	12	14	14	15
4	8	8	9	9	9	9	9	9	9
8	7	7	9	9	9	9	10	10	10
1	5	5	6	4	6	6	6	6	6
6	8	7	9	10	10	10	10	11	11
14	14	13	19	18	20	17	22	22	22
11	11	13	11	13	13	13	15	14	15
13	17	19	19	21	21	23	23	23	23
2	2	3	1	3	3	2	3	3	3
10	13	16	20	21	22	24	23	24	24
6	5	5	6	8	9	8	9	10	10
10	10	11	13	14	14	13	14	14	14
9	12	13	15	14	16	16	16	16	16
8	6	8	9	11	11	11	11	11	11
1	4	5	7	7	7	9	10	10	10
17	22	25	30	31	30	33	36	35	36
23	28	27	33	34	36	36	37	39	39
13	13	19	19	18	21	22	23	23	23
21	31	38	35	38	42	40	38	41	42
7	7	8	9	7	7	9	9	9	9
22	30	31	34	34	36	36	37	37	37
12	12	14	16	19	17	16	18	18	19
9	9	10	13	9	13	12	12	13	13
13	18	21	18	21	21	21	22	23	23
3	4	4	4	4	4	4	4	4	4
8	11	12	15	12	16	17	16	17	18
16	15	20	21	20	21	22	21	22	22
4	8	5	9	9	11	8	11	11	11
2	2	2	4	2	5	4	4	5	5
15	20	21	25	25	26	26	27	27	27
4	6	7	8	10	10	10	10	11	11
4	7	8	8	9	7	9	9	9	9
7	9	10	11	11	10	10	10	11	11
11	16	15	16	17	16	16	17	17	17
7	11	15	15	16	16	16	16	17	17
1	1	1	1	1	1	1	1	1	1
19	24	27	26	27	28	27	30	29	30
8	11	15	13	14	15	15	15	16	17
13	16	18	16	19	19	19	17	19	20
17	21	24	22	24	24	27	24	28	28
1	1	1	1	1	2	2	2	2	2
2	4	3	4	3	5	3	4	5	5
1	3	4	2	3	3	4	4	4	4
22	29	31	32	37	37	38	38	40	40
10	13	14	15	17	17	20	19	20	20
20	27	28	29	31	31	33	32	33	33
35	37	40	41	47	44	48	54	53	54
5	7	10	9	10	11	10	11	12	12
4	7	7	7	8	7	9	9	8	9
4	2	5	4	5	5	5	5	5	5
1	1	2	2	3	2	2	2	3	3
8	13	15	16	16	16	16	16	16	16
1	5	5	5	6	5	5	6	6	6
5	12	11	12	11	10	12	12	12	12
2	2	3	4	4	4	3	4	4	4
19	23	22	24	27	26	27	29	29	30
4	3	4	4	4	4	4	4	4	4
1	4	4	5	6	6	6	5	5	6
7	9	8	10	12	11	10	11	12	12
11	11	15	12	16	17	17	17	17	17
13	15	15	18	18	19	19	21	22	22
5	8	7	7	7	9	9	8	9	9
3	4	4	7	7	8	7	10	10	10
3	5	6	5	6	6	6	6	6	6
10	12	13	13	12	15	14	15	15	15
4	5	6	7	7	8	9	9	8	9
28	37	36	42	46	43	44	46	47	47
6	5	5	6	8	7	7	7	8	8
2	3	2	3	2	3	2	3	3	3
7	9	13	10	12	12	13	13	13	13
10	13	16	16	19	17	17	19	19	19
10	11	11	10	11	12	12	12	13	13
1	1	3	3	2	3	1	3	2	3
3	3	3	4	4	6	6	6	6	7
14	14	16	18	18	16	18	19	19	19
3	4	4	5	5	5	5	6	6	6
14	17	24	24	24	27	25	27	29	30
8	12	14	15	14	15	15	15	16	16
7	8	11	10	12	12	13	13	13	13
3	3	2	3	4	4	4	4	4	4
28	33	34	35	37	37	42	42	42	42
12	17	20	18	21	20	22	22	23	24
4	6	8	10	10	9	9	10	10	10
20	21	21	23	22	23	25	24	24	26
11	15	17	18	18	18	19	19	19	19
5	7	7	7	7	6	7	7	7	7
15	12	19	19	20	18	19	20	21	21
2	6	5	5	5	6	6	5	6	6
6	5	6	7	8	8	10	9	10	10
15	19	18	19	19	19	20	20	20	20
11	13	15	15	14	17	18	19	18	19
10	15	19	20	22	23	21	23	24	24
4	7	7	8	7	7	8	8	8	8
16	21	21	21	22	23	21	23	23	23
9	15	15	16	20	19	21	21	21	22
7	14	13	14	15	14	16	16	17	17
6	11	13	12	12	12	14	14	13	14
2	3	4	3	5	4	5	5	5	5
8	9	7	9	9	10	10	10	10	10
12	14	19	17	20	21	22	22	22	22
10	14	14	17	17	18	20	20	20	20
9	13	16	19	19	21	22	22	24	24
5	8	8	7	8	8	8	8	8	8
16	22	25	27	30	33	33	31	32	33
14	15	17	19	19	21	22	20	22	22
15	19	20	23	23	25	25	26	26	26
7	8	8	9	10	10	10	10	10	10
7	8	9	8	8	9	9	9	9	9
5	9	11	8	11	11	12	10	12	12
7	10	10	10	9	10	10	10	10	10
13	10	18	15	16	20	17	19	19	20
10	12	15	17	17	18	18	17	18	18
13	14	14	16	18	18	18	20	20	20
4	5	6	7	7	7	8	7	8	8
23	34	39	40	46	41	45	48	48	50
19	27	25	29	31	35	33	36	38	38
10	14	17	15	18	17	17	19	19	19
7	6	6	6	7	7	8	8	8	8
10	13	13	13	14	14	14	14	14	14
17	18	19	22	21	22	21	22	22	22
9	11	16	15	16	17	16	17	17	18
7	6	10	8	7	8	9	10	10	10
7	9	7	9	7	10	10	9	10	10
9	9	11	13	16	17	14	16	18	18
2	2	2	2	4	4	4	4	4	4
9	15	14	17	16	16	18	18	19	19
1	1	2	2	2	2	2	2	2	2
15	21	21	24	24	21	21	24	25	25
5	6	7	8	8	8	8	8	8	8
26	38	40	47	48	49	50	48	49	51
6	4	8	8	6	8	10	9	10	10
5	10	8	11	11	12	11	11	12	12
2	2	2	4	5	4	5	5	5	5
3	4	5	4	6	5	7	6	7	7
17	27	26	31	29	30	31	32	33	33
3	4	3	5	6	5	5	6	6	6
5	8	9	8	8	9	8	9	9	9
13	18	21	18	22	19	24	22	25	25
16	22	24	24	27	26	28	27	28	28
5	12	11	12	9	14	14	13	13	14
8	15	17	15	18	18	18	20	19	20
16	21	27	27	30	29	31	33	32	33
9	12	14	15	15	16	15	17	17	17
10	14	16	19	18	18	19	19	20	20
13	17	16	21	23	23	23	23	23	23
14	20	22	24	22	26	27	27	27	27
2	2	4	4	5	4	4	6	6	6
9	14	17	14	17	18	19	18	19	19
3	6	7	6	9	9	8	10	10	10
32	41	48	47	55	55	56	58	60	61
3	6	7	7	9	9	8	9	9	9
8	7	8	9	9	8	9	9	9	9
8	8	14	13	15	17	17	19	19	19
3	5	6	8	9	9	8	9	9	9
25	28	32	36	39	36	40	42	43	44
2	7	7	8	8	9	10	10	10	10
16	20	28	26	29	29	34	31	33	34
25	30	39	40	42	40	43	43	43	43
2	4	7	7	8	8	8	8	8	8
10	10	16	15	16	17	17	17	17	17
22	30	33	33	35	38	39	38	41	41
12	17	19	17	20	20	20	20	20	20
13	20	18	23	25	22	25	26	26	26
15	23	24	23	27	28	26	28	28	28
14	14	16	20	20	21	22	21	21	24
4	7	8	8	10	10	10	9	11	11
15	22	23	23	26	28	28	28	29	29
15	19	18	20	22	24	27	26	26	27
6	10	10	12	13	14	14	13	14	14
7	6	8	9	8	9	9	8	8	9
10	11	12	10	15	13	16	16	15	16
4	4	6	7	7	7	7	7	7	7
3	4	4	6	6	5	7	7	7	7
8	9	11	14	14	14	15	15	15	15
3	8	9	9	10	11	12	13	13	13
6	8	9	9	9	10	10	10	11	11
